0.51351,-0.4682,2.0049,-1.2052,0.065605,-0.39952,5.55,-2.3221,-2.2895,-0.48404
1.9134,1.0593,1.8112,1.4479,0.50765,3.6232,-2.1882,0.67861,2.8195,3.4044
-4.597,-2.8843,2.1392,-2.1152,-0.38174,-0.69521,1.5807,0.71353,1.447,-0.41383
3.0658,0.84144,2.7947,3.012,0.50367,-3.543,-0.47765,3.1693,1.5707,-2.8356
-2.5702,-3.3095,-1.4187,0.61152,-4.7337,4.038,0.41941,-3.7348,0.03024,2.5385
-4.1292,-1.1875,4.087,-3.6168,-3.4663,0.84762,3.6337,3.1187,3.3269,-3.0874
1.7125,0.46669,-0.84298,-0.41718,2.66,0.95753,-4.4075,0.098475,3.0285,-1.3615
-4.9474,0.034402,-2.3227,-3.6338,0.84699,4.3737,-1.1057,-3.1831,-0.51208,1.4603
-0.16521,1.4907,1.7283,0.32761,3.9481,3.3363,1.4543,-1.4633,2.5856,3.7916
