6.2409,-6.7287
2.1418,-1.5986
-2.9477,-0.9847
6.7094,-0.3874
2.7714,0.7506
0.078139,-8.6415
-5.423,-4.9818
3.7278,0.84729
0.93664,-2.3547
-2.5969,-7.6432
